Unique_ID,MORTGAGE NUMBER,PROPERTY VALUE,MORTGAGE PAYMENT,GDS,LTV,TDS,AMORTIZATION,MORTGAGE AMOUNT,RATE,TERM,FSA,INCOME,CREDIT SCORE,RESULT,MORTGAGE PURPOSE_Purchase,MORTGAGE PURPOSE_Refinance,PAYMENT FREQUENCY_Bi-Weekly,PAYMENT FREQUENCY_Bi-Weekly Accelerated,PAYMENT FREQUENCY_Monthly,PAYMENT FREQUENCY_Semi-Monthly,PAYMENT FREQUENCY_Weekly,PAYMENT FREQUENCY_Weekly Accelerated,PROPERTY TYPE_Duplex,PROPERTY TYPE_Fourplex,PROPERTY TYPE_High Rise,PROPERTY TYPE_Semi-Detached,PROPERTY TYPE_Single Detached,PROPERTY TYPE_Townhouse Condominium,PROPERTY TYPE_Townhouse Freehold,PROPERTY TYPE_Triplex,AGE RANGE_25-29,AGE RANGE_30-34,AGE RANGE_35-39,AGE RANGE_40-44,AGE RANGE_45-49,AGE RANGE_50-54,AGE RANGE_55-59,AGE RANGE_60-64,AGE RANGE_65-69,AGE RANGE_70 and over,AGE RANGE_Under 25,GENDER_Female,GENDER_Male,GENDER_Unknown,INCOME TYPE_-1,INCOME TYPE_1,INCOME TYPE_2,INCOME TYPE_3,INCOME TYPE_4,INCOME TYPE_5,INCOME TYPE_6,INCOME TYPE_7,INCOME TYPE_8,INCOME TYPE_9,INCOME TYPE_10,INCOME TYPE_11,INCOME TYPE_12,INCOME TYPE_13,INCOME TYPE_14,INCOME TYPE_15,INCOME TYPE_16,INCOME TYPE_17,INCOME TYPE_18,INCOME TYPE_19,INCOME TYPE_20,NAICS CODE_11,NAICS CODE_22,NAICS CODE_23,NAICS CODE_31-33,NAICS CODE_42,NAICS CODE_44-45,NAICS CODE_48-49,NAICS CODE_51,NAICS CODE_52,NAICS CODE_53,NAICS CODE_54,NAICS CODE_55,NAICS CODE_56,NAICS CODE_61,NAICS CODE_62,NAICS CODE_71,NAICS CODE_72,NAICS CODE_81,NAICS CODE_92,FSA_nums,FSA_PROPERTY VALUE_min,FSA_PROPERTY VALUE_max,FSA_PROPERTY VALUE_mean,FSA_PROPERTY VALUE_sum,FSA_PROPERTY VALUE_median,FSA_MORTGAGE PAYMENT_min,FSA_MORTGAGE PAYMENT_max,FSA_MORTGAGE PAYMENT_mean,FSA_MORTGAGE PAYMENT_sum,FSA_MORTGAGE PAYMENT_median,FSA_GDS_min,FSA_GDS_max,FSA_GDS_mean,FSA_GDS_sum,FSA_GDS_median,FSA_LTV_min,FSA_LTV_max,FSA_LTV_mean,FSA_LTV_sum,FSA_LTV_median,FSA_TDS_min,FSA_TDS_max,FSA_TDS_mean,FSA_TDS_sum,FSA_TDS_median,FSA_AMORTIZATION_min,FSA_AMORTIZATION_max,FSA_AMORTIZATION_mean,FSA_AMORTIZATION_sum,FSA_AMORTIZATION_median,FSA_MORTGAGE AMOUNT_min,FSA_MORTGAGE AMOUNT_max,FSA_MORTGAGE AMOUNT_mean,FSA_MORTGAGE AMOUNT_sum,FSA_MORTGAGE AMOUNT_median,FSA_RATE_min,FSA_RATE_max,FSA_RATE_mean,FSA_RATE_sum,FSA_RATE_median,FSA_TERM_min,FSA_TERM_max,FSA_TERM_mean,FSA_TERM_sum,FSA_TERM_median,FSA_INCOME_min,FSA_INCOME_max,FSA_INCOME_mean,FSA_INCOME_sum,FSA_INCOME_median,FSA_CREDIT SCORE_min,FSA_CREDIT SCORE_max,FSA_CREDIT SCORE_mean,FSA_CREDIT SCORE_sum,FSA_CREDIT SCORE_median
CAX_Train_78,78,1050000,6584,34.91,80.0,39.76,360,1280000.0,3.75,12,M9A,222000,653,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,185000,5020000,1153860.2150537635,107309000,900000,473,22881,4869.580645161291,452871,4297.0,1.52,101.85,30.817204301075257,2865.999999999999,31.76,23.62,80.0,72.62240860215054,6753.884000000001,75.0,9.6,151.61,40.95548387096775,3808.8600000000006,39.41,240,360,357.4193548387097,33240,360,110000.0,3765000.0,868541.703763441,80774378.45,754000.0,3.75,8.0,4.688172043010753,436.0,4.5,12,36,14.193548387096774,1320,12,14000,812000,230301.0752688172,21418000,175000,0,855,669.2043010752689,62236,686.0
CAX_Train_79,79,485000,2287,24.44,80.0,40.92,360,388000.0,4.25,12,L7A,117000,707,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195,227000,3620000,545453.5564853556,651817000,515000,337,5656,2437.2753138075313,2912544,2387.0,0.0,113.83,31.569238493723823,37725.23999999997,32.63,19.35,80.0,75.08889288702935,89731.22700000007,80.0,0.0,115.43,38.73461087866107,46287.85999999998,39.15,120,360,358.1422594142259,427980,360,45000.0,960000.0,428097.49023430946,511576500.8299998,416000.0,3.5,10.0,4.53744769874477,5422.25,4.5,6,60,14.540585774058577,17376,12,9000,700000,109199.16317991632,130493000,97000,0,885,650.7531380753138,777650,661.0
CAX_Train_80,80,550000,2624,30.16,80.0,35.76,360,440000.0,4.75,12,L6Y,108000,616,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,678,165000,2440000,583262.5368731563,395452000,532500,447,8085,2573.5545722713864,1744870,2397.5,0.0,154.7,30.149041297935106,20441.050000000003,31.82,13.75,82.16,74.68706637168144,50637.83100000001,80.0,0.0,200.51,38.50200589970505,26104.360000000022,38.295,240,360,358.2300884955752,242880,360,50000.0,1400000.0,452069.8683775811,306503370.76,423511.5,3.5,10.0,4.523230088495575,3066.75,4.5,6,60,14.778761061946902,10020,12,11000,1100000,122523.59882005899,83071000,101000,0,872,663.598820058997,449920,680.0
CAX_Train_81,81,950000,3532,6.39,60.54,6.75,360,617500.0,4.5,12,V8R,33000,725,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,469000,1310000,832937.5,13327000,800000,1321,5530,3229.375,51670,3061.0,5.38,61.7,28.457499999999996,455.31999999999994,29.990000000000002,34.25,80.0,62.9586875,1007.339,65.0,6.75,232.13,59.42125,950.74,39.855000000000004,300,360,356.25,5700,360,200000.0,994400.0,567992.1875,9087875.0,537500.0,3.5,5.75,4.578125,73.25,4.5,12,36,17.25,276,12,33000,530000,131375.0,2102000,93500,574,859,727.0625,11633,726.0
CAX_Train_82,82,675000,4984,22.19,79.62,27.77,360,828000.0,5.0,12,L3T,490000,651,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,200000,5500000,753195.2506596306,285461000,560000,558,21742,3182.1240105540896,1206025,2239.0,-0.88,786.39,27.83261213720315,10548.559999999994,28.5,14.04,80.0,72.53871503957781,27492.17299999999,75.0,10.28,3254.02,46.45654353562005,17607.03,38.35,240,360,358.4168865435356,135840,360,86000.0,3500000.0,567828.6280211081,215207050.01999998,423650.0,3.5,9.0,4.569261213720317,1731.75,4.5,6,60,14.327176781002638,5430,12,1000,1667000,176620.05277044856,66939000,140000,0,870,692.4168865435356,262426,705.0
CAX_Train_83,83,318000,1246,14.96,65.66,15.2,360,206635.0,4.0,12,M6A,48000,651,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,101,186000,3200000,558940.594059406,56453000,385000,504,10408,2151.4059405940593,217292,1515.0,0.31,107.4,22.91386138613861,2314.2999999999997,22.18,10.0,80.0,69.8081188118812,7050.620000000001,75.0,11.72,247.29,40.72435643564358,4113.160000000002,37.95,360,360,360.0,36360,360,58500.0,1780000.0,390332.11772277224,39423543.88999999,271800.0,3.5,6.0,4.457920792079208,450.25,4.5,6,36,14.316831683168317,1446,12,14000,912000,150702.9702970297,15221000,105000,0,884,693.6435643564356,70058,712.0
CAX_Train_84,84,243000,1302,45.42,69.85,45.42,360,220000.0,4.25,12,L7M,36000,632,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,173,194000,3700000,592300.5780346821,102468000,525000,599,6751,2446.364161849711,423221,2213.0,1.35,99.41,31.490751445086712,5447.9000000000015,32.58,14.86,80.0,72.87808670520232,12607.909000000001,75.51,21.08,99.41,38.61734104046242,6680.799999999998,38.59,180,360,356.53179190751445,61680,360,130000.0,1050000.0,445502.12791907514,77071868.13,397600.0,3.5,8.0,4.606936416184971,797.0,4.5,12,60,17.479768786127167,3024,12,10000,600000,117052.02312138729,20250000,96000,0,856,661.7976878612717,114491,671.0
CAX_Train_85,85,295000,1415,43.41,80.0,43.9,360,236000.0,5.0,12,L7A,54000,663,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1195,227000,3620000,545453.5564853556,651817000,515000,337,5656,2437.2753138075313,2912544,2387.0,0.0,113.83,31.569238493723823,37725.23999999997,32.63,19.35,80.0,75.08889288702935,89731.22700000007,80.0,0.0,115.43,38.73461087866107,46287.85999999998,39.15,120,360,358.1422594142259,427980,360,45000.0,960000.0,428097.49023430946,511576500.8299998,416000.0,3.5,10.0,4.53744769874477,5422.25,4.5,6,60,14.540585774058577,17376,12,9000,700000,109199.16317991632,130493000,97000,0,885,650.7531380753138,777650,661.0
CAX_Train_86,86,313000,1225,28.19,60.0,34.0,360,234375.0,5.0,12,N1A,67000,725,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,155000,1200000,337600.0,6752000,242500,508,3215,1237.9,24758,1064.0,11.2,86.66,31.272499999999997,625.4499999999999,28.549999999999997,22.083000000000002,72.06,60.50925000000001,1210.1850000000002,63.935,14.21,105.14,41.1635,823.27,38.075,300,360,354.0,7080,360,66000.0,509250.0,198343.75,3966875.0,155850.0,4.25,6.0,5.05,101.0,5.0,12,36,16.2,324,12,9000,161000,68150.0,1363000,59500,0,881,559.05,11181,621.5
CAX_Train_87,87,346000,1736,25.68,80.0,34.69,360,276800.0,4.75,12,L6R,90000,711,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,866,57000,1150000,550185.9122401847,476461000,530000,606,4962,2486.7240184757507,2153503,2447.5,0.0,164.19,32.35330254041572,28017.96000000001,33.315,31.25,80.0,74.83713163972287,64808.956000000006,80.0,0.0,193.01,38.50793302540411,33347.86999999996,38.765,240,360,358.06004618937646,310080,360,137500.0,847000.0,433686.71682448033,375572696.77,423835.0,3.5,7.0,4.506928406466512,3903.0,4.5,6,60,14.404157043879907,12474,12,4000,510000,109423.78752886836,94761000,98000,0,890,659.986143187067,571548,672.0
CAX_Train_88,88,380000,1756,5.65,80.0,36.66,360,308000.0,4.25,12,L6T,84000,715,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,231,130000,2100000,423385.2813852814,97802000,385000,351,8100,1831.8354978354978,423154,1735.0,0.16,76.59,29.150086580086583,6733.670000000001,30.24,22.39,80.0,71.9544675324675,16621.481999999993,75.0,9.04,123.89,37.46406926406926,8654.199999999999,37.73,240,360,358.4415584415584,82800,360,51500.0,1070000.0,319969.35714285716,73912921.5,292000.0,3.5,9.0,4.607142857142857,1064.25,4.5,12,36,14.12987012987013,3264,12,14000,300000,87597.4025974026,20235000,75000,0,873,643.5324675324675,148656,654.0
CAX_Train_89,89,439000,1701,3.85,70.0,32.06,360,307293.0,4.0,12,M5V,170000,796,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,891,188000,2050000,409067.34006734006,364479000,371000,375,7681,1759.2244668911335,1567469,1640.0,-2.2,147.14,16.24341189674525,14472.88000000002,12.34,22.64,80.0,74.27344668911337,66177.64100000002,75.0,2.5,293.12,36.34181818181818,32380.559999999998,37.17,300,360,358.1818181818182,319140,360,60000.0,1537500.0,308405.8082491582,274789575.15,280000.0,2.75,6.25,4.535914702581369,4041.5,4.5,6,60,13.885521885521886,12372,12,4000,1200000,145052.74971941637,129242000,110000,0,874,691.9483726150393,616526,713.0
CAX_Train_90,90,250000,1077,30.33,64.0,40.66,360,160000.0,5.75,36,K0G,47000,569,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,131000,1101000,331216.2162162162,12255000,269000,227,4640,1360.6486486486488,50344,1158.0,0.82,44.11,24.966216216216218,923.75,24.61,32.11,80.0,63.003972972972974,2331.147,65.0,21.18,65.41,36.48108108108108,1349.8,39.0,300,360,345.4054054054054,12780,360,70000.0,880422.25,223899.11702702704,8284267.33,180000.0,4.0,6.0,5.094594594594595,188.5,5.0,12,36,18.16216216216216,672,12,28000,191000,77729.72972972973,2876000,69000,0,835,648.8918918918919,24009,658.0
CAX_Train_91,91,615000,2541,22.24,80.0,29.11,360,492000.0,3.5,24,L6X,143000,708,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,729,208000,2000000,565684.4993141289,412384000,511000,527,7947,2498.289437585734,1821253,2323.0,-0.18,97.91,30.247887517146754,22050.709999999985,31.8,17.24,84.45700000000001,74.54462139917699,54343.029000000024,80.0,0.0,145.53,38.34451303155009,27953.150000000016,38.71,240,360,358.6008230452675,261420,360,75000.0,1500000.0,441937.1164471879,322172157.89,408000.0,3.5,8.0,4.5270919067215365,3300.25,4.5,6,60,15.135802469135802,11034,12,14000,745000,114082.30452674897,83166000,99000,0,872,663.1069958847737,483405,674.0
CAX_Train_92,92,345000,1771,42.77,60.87,49.12,360,298000.0,4.5,36,N1H,45000,745,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,127000,1300000,435867.92452830187,23101000,345000,454,4632,1787.8490566037735,94756,1596.0,6.03,143.05,28.924528301886802,1533.0000000000005,27.91,40.59,80.0,68.66884905660378,3639.449,66.291,13.09,158.84,41.37264150943396,2192.75,38.05,300,360,357.7358490566038,18960,360,82550.0,627250.0,302145.88679245283,16013732.0,272000.0,3.5,6.0,4.84433962264151,256.75,5.0,12,36,15.849056603773585,840,12,13000,600000,101528.30188679245,5381000,80000,0,852,612.566037735849,32466,641.0
CAX_Train_93,93,330000,1603,17.73,75.0,39.02,420,277500.0,5.5,12,L1V,173000,636,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,356,148000,1450000,536098.3146067415,190851000,490000,441,6221,2353.811797752809,837957,2255.5,-6.72,366.24,32.915252808988754,11717.829999999996,32.245000000000005,16.67,80.0,70.28742134831461,25022.322,75.0,8.31,408.59,40.02696629213487,14249.600000000015,39.03,240,420,356.6292134831461,126960,360,60000.0,1120000.0,402940.38390449435,143446776.67,370000.0,3.25,7.0,4.61376404494382,1642.5,4.5,12,60,15.910112359550562,5664,12,9000,415000,107412.9213483146,38239000,95500,0,841,633.3679775280899,225479,649.5
CAX_Train_94,94,488000,2023,0.35,65.0,45.97,360,317200.0,4.5,12,M5B,178000,866,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94,240000,2212000,469404.25531914894,44124000,402000,589,8878,2006.8191489361702,188641,1791.5,0.35,46.99,14.036276595744685,1319.4100000000003,9.485,19.23,80.0,72.12755319148935,6779.99,75.0,3.03,80.17,36.26255319148935,3408.6799999999994,39.155,300,360,358.72340425531917,33720,360,75000.0,1440985.0,347250.7080851064,32641566.560000002,295087.5,3.75,6.0,4.4787234042553195,421.0,4.5,12,48,14.680851063829786,1380,12,15000,450000,125851.06382978724,11830000,110500,0,866,698.4042553191489,65650,717.0
CAX_Train_95,95,530000,2627,22.95,75.0,23.28,300,397500.0,5.0,12,H4J,365000,746,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,305000,530000,436000.0,2180000,410000,1368,2627,2127.8,10639,2114.0,22.95,42.04,31.195999999999998,155.98,31.46,65.0,75.0,71.0,355.0,75.0,23.28,43.18,34.718,173.59,33.17,300,360,324.0,1620,300,198250.0,397500.0,320900.0,1604500.0,307500.0,5.0,6.0,5.35,26.75,5.25,12,12,12.0,60,12,57000,365000,189200.0,946000,95000,573,746,658.2,3291,616.0
CAX_Train_96,96,1800000,4433,40.54,43.28,41.32,360,769000.0,4.5,12,V6K,104000,651,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,395000,3150000,1708071.4285714286,23913000,1777500,693,8787,5170.5,72387,4680.0,1.9,486.81,65.76071428571429,920.6500000000001,36.045,24.88,75.0,56.68114285714286,793.5360000000001,61.471999999999994,36.98,489.36,83.49071428571428,1168.87,44.715,360,360,360.0,5040,360,111300.0,1560000.0,876375.0,12269250.0,844500.0,4.0,6.0,4.767857142857143,66.75,4.75,12,36,14.571428571428571,204,12,9000,387000,183714.2857142857,2572000,150000,0,869,681.8571428571429,9546,712.5
CAX_Train_97,97,520000,2251,9.51,75.0,40.11,360,390000.0,4.75,12,L3Y,156000,832,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,195000,1800000,575662.0689655172,166942000,513000,465,6798,2353.2206896551725,682434,2237.5,0.0,144.36,29.600758620689664,8584.220000000003,29.435000000000002,13.33,80.0,71.82910344827582,20830.439999999988,78.08500000000001,2.38,174.76,38.65017241379312,11208.550000000005,38.455,300,360,357.51724137931035,103680,360,50000.0,1350000.0,427711.7136551724,124036396.96,400000.0,3.5,6.0,4.505172413793104,1306.5,4.5,6,60,15.331034482758621,4446,12,15000,675000,119268.96551724138,34588000,105000,0,897,678.9068965517241,196883,684.0
CAX_Train_98,98,850000,809,55.85,46.73,57.79,360,340000.0,4.5,12,L1T,49000,690,1.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,419,250000,3500000,556455.8472553699,233155000,525000,751,8599,2458.1885441527447,1029981,2399.0,0.0,373.49,34.283198090692146,14364.660000000009,33.39,22.22,80.0,73.13790214797136,30644.781000000003,77.93,0.0,602.56,40.52248210023865,16978.919999999995,38.86,240,360,357.708830548926,149880,360,100000.0,1600000.0,426174.8225775656,178567250.66,400000.0,3.5,8.0,4.597255369928401,1926.25,4.5,6,36,14.763723150357995,6186,12,13000,450000,107138.42482100238,44891000,96000,0,830,632.9355608591885,265200,653.0
CAX_Train_99,99,199000,1105,37.45,71.86,38.88,300,143000.0,5.75,12,B2V,38000,549,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,150000,670000,262214.28571428574,3671000,235000,362,3138,1189.5,16653,1190.0,8.9,37.45,21.369999999999997,299.17999999999995,21.78,27.03,80.0,68.88799999999999,964.4319999999999,72.0,18.15,52.1,35.212142857142865,492.9700000000001,37.455,300,360,321.42857142857144,4500,300,50000.0,536000.0,199839.2857142857,2797750.0,188000.0,3.75,7.0,5.142857142857143,72.0,5.125,12,60,20.571428571428573,288,12,33000,250000,82214.28571428571,1151000,68500,549,882,658.8571428571429,9224,647.0
CAX_Train_100,100,985000,3329,38.88,65.0,38.93,360,640250.0,4.0,12,M9C,107000,651,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,187,169000,3000000,491951.871657754,91995000,360000,503,7472,1906.9625668449198,356602,1466.0,0.0,57.36,24.530213903743334,4587.150000000003,26.73,15.62,80.0,71.1285294117647,13301.035,75.0,7.21,69.71,36.50299465240641,6826.059999999998,37.89,300,360,358.7165775401069,67080,360,80000.0,1260000.0,353295.64304812835,66066285.25,252000.0,3.5,6.0,4.613636363636363,862.75,4.5,6,36,15.016042780748663,2808,12,24000,688000,120064.17112299465,22452000,98000,0,881,657.2887700534759,122913,693.0
